exllama_throughput_660_tokens GPU USAGE
Iteration: 8.774086475372314 GB
Iteration: 8.774086475372314 GB
Iteration: 8.774086475372314 GB
Iteration: 8.774086475372314 GB
Iteration: 8.774086475372314 GB
Iteration: 8.774086475372314 GB
Iteration: 8.774086475372314 GB
Iteration: 8.774086475372314 GB
Iteration: 8.774086475372314 GB
Iteration: 8.774086475372314 GB
Average: 8.774086475372314
