baseline_throughput_191_tokens GPU USAGE
Iteration: 4.795303821563721 GB
Iteration: 4.795303821563721 GB
Iteration: 4.795303821563721 GB
Iteration: 4.795303821563721 GB
Iteration: 4.795303821563721 GB
Iteration: 4.795303821563721 GB
Iteration: 4.795303821563721 GB
Iteration: 4.795303821563721 GB
Iteration: 4.795303821563721 GB
Iteration: 4.795303821563721 GB
Average: 4.795303821563721
