vllm_tpot_17_tokens_ot_512 GPU USAGE
Iteration: 10.05081844329834 GB
Iteration: 10.05081844329834 GB
Iteration: 10.05081844329834 GB
Iteration: 10.05081844329834 GB
Iteration: 10.05081844329834 GB
Iteration: 10.05081844329834 GB
Iteration: 10.05081844329834 GB
Iteration: 10.05081844329834 GB
Iteration: 10.05081844329834 GB
Iteration: 10.05081844329834 GB
Average: 10.05081844329834
