vllm_tpot_191_tokens_ot_512 GPU USAGE
Iteration: 10.066168785095215 GB
Iteration: 10.066168785095215 GB
Iteration: 10.066168785095215 GB
Iteration: 10.066168785095215 GB
Iteration: 10.066168785095215 GB
Iteration: 10.066168785095215 GB
Iteration: 10.066168785095215 GB
Iteration: 10.066168785095215 GB
Iteration: 10.066168785095215 GB
Iteration: 10.066168785095215 GB
Average: 10.066168785095215
