vllm_tpot_660_tokens_ot_128 GPU USAGE
Iteration: 10.109276294708252 GB
Iteration: 10.109276294708252 GB
Iteration: 10.109276294708252 GB
Iteration: 10.109276294708252 GB
Iteration: 10.109276294708252 GB
Iteration: 10.109276294708252 GB
Iteration: 10.109276294708252 GB
Iteration: 10.109276294708252 GB
Iteration: 10.109276294708252 GB
Iteration: 10.109276294708252 GB
Average: 10.109276294708252
